gravity,hypothesis_index,role,realization,beta,f,eta,prior,beta_family,companion_family,local_case_index,seed,rule,mode,scenario,N_catalogues,N_parent,correct,wrong,indeterminate,both_retained,both_rejected,true_retained,raw_fitting_empty_fraction_mean,near_best_true_mean,near_best_other_mean,correct_rate,correct_wilson_lo,correct_wilson_hi,wrong_rate,wrong_wilson_lo,wrong_wilson_hi,indeterminate_rate,indeterminate_wilson_lo,indeterminate_wilson_hi,true_retained_rate,true_retained_wilson_lo,true_retained_wilson_hi,classification_count_pass,retention_count_pass,overall_count_pass,classification_confidence_pass,retention_confidence_pass,overall_confidence_pass
Newton,0,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326020001,envelope,full34,uniform_white,1000,1000,993,0,7,7,0,1000,0.000442,1.133,1.22,0.993,0.9856216845342334,0.9966051315990092,0.0,2.168404344971009e-19,0.0038267584855551234,0.007,0.0033948684009907646,0.014378315465766588,1.0,0.996173241514445,1.0,True,True,True,True,True,True
Newton,0,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326020001,envelope,full34,clustered_correlated,1000,1000,998,0,2,2,0,1000,0.000383,1.139,1.224,0.998,0.9927371921365079,0.9994513564118793,0.0,2.168404344971009e-19,0.0038267584855551234,0.002,0.000548643588120728,0.007262807863492177,1.0,0.996173241514445,1.0,True,True,True,True,True,True
Newton,0,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326020001,envelope,full34,sparse_floor,1000,1000,983,0,17,17,0,1000,0.000493,1.137,1.208,0.983,0.9729440411597701,0.9893593101431837,0.0,2.168404344971009e-19,0.0038267584855551234,0.017,0.010640689856816328,0.027055958840229925,1.0,0.996173241514445,1.0,True,True,True,True,True,True
Newton,0,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326020001,envelope,covariates_only66,uniform_white,1000,1000,31,0,969,969,0,1000,0.0,13.146,14.203,0.031,0.02192400344715857,0.04366549601229214,0.0,2.168404344971009e-19,0.0038267584855551234,0.969,0.9563345039877078,0.9780759965528414,1.0,0.996173241514445,1.0,False,True,False,False,True,False
Newton,0,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326020001,envelope,covariates_only66,clustered_correlated,1000,1000,35,0,965,965,0,1000,0.0,13.161,14.227,0.035,0.02527226301711295,0.04828662237445333,0.0,2.168404344971009e-19,0.0038267584855551234,0.965,0.9517133776255466,0.9747277369828871,1.0,0.996173241514445,1.0,False,True,False,False,True,False
Newton,0,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326020001,envelope,covariates_only66,sparse_floor,1000,1000,19,0,981,981,0,1000,0.0,13.145,14.324,0.019,0.012196885750790904,0.02948445591231312,0.0,2.168404344971009e-19,0.0038267584855551234,0.981,0.9705155440876868,0.9878031142492091,1.0,0.996173241514445,1.0,False,True,False,False,True,False
Newton,0,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326020001,envelope,conditional66,uniform_white,1000,1000,997,0,3,3,0,1000,0.000205,2.219,1.206,0.997,0.9912169859464969,0.9989792161188614,0.0,2.168404344971009e-19,0.0038267584855551234,0.003,0.0010207838811386186,0.008783014053503173,1.0,0.996173241514445,1.0,True,True,True,True,True,True
Newton,0,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326020001,envelope,conditional66,clustered_correlated,1000,1000,1000,0,0,0,0,1000,0.000163,2.15,1.201,1.0,0.996173241514445,1.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,1.0,0.996173241514445,1.0,True,True,True,True,True,True
Newton,0,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326020001,envelope,conditional66,sparse_floor,1000,1000,999,1,0,0,0,999,0.000258,2.163,1.174,0.999,0.9943574414020421,0.9998234536293739,0.001,0.00017654637062607809,0.0056425585979579355,0.0,2.168404344971009e-19,0.0038267584855551234,0.999,0.9943574414020421,0.9998234536293739,True,True,True,True,True,True
Newton,0,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326021001,baseline,full66,uniform_white,1000,1000,1000,0,0,0,0,1000,0.00026000000000000003,1.119,1.211,1.0,0.996173241514445,1.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,1.0,0.996173241514445,1.0,True,True,True,True,True,True
Newton,0,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326021001,baseline,full66,clustered_correlated,1000,1000,1000,0,0,0,0,1000,0.000135,1.112,1.17,1.0,0.996173241514445,1.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,1.0,0.996173241514445,1.0,True,True,True,True,True,True
Newton,0,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326021001,baseline,full66,sparse_floor,1000,1000,998,1,1,0,1,998,0.000279,1.112,1.197,0.998,0.9927371921365079,0.9994513564118793,0.001,0.00017654637062607809,0.0056425585979579355,0.001,0.00017654637062607809,0.0056425585979579355,0.998,0.9927371921365079,0.9994513564118793,True,True,True,True,True,True
Newton,0,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326021001,baseline,no_diagnostics66,uniform_white,1000,1000,1000,0,0,0,0,1000,7.199999999999999e-05,1.967,2.211,1.0,0.996173241514445,1.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,1.0,0.996173241514445,1.0,True,True,True,True,True,True
Newton,0,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326021001,baseline,no_diagnostics66,clustered_correlated,1000,1000,1000,0,0,0,0,1000,3.3e-05,1.914,2.223,1.0,0.996173241514445,1.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,1.0,0.996173241514445,1.0,True,True,True,True,True,True
Newton,0,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326021001,baseline,no_diagnostics66,sparse_floor,1000,1000,999,0,1,0,1,999,3.7e-05,2.02,2.211,0.999,0.9943574414020421,0.9998234536293739,0.0,2.168404344971009e-19,0.0038267584855551234,0.001,0.00017654637062607809,0.0056425585979579355,0.999,0.9943574414020421,0.9998234536293739,True,True,True,True,True,True
Newton,0,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326021001,baseline,full34,uniform_white,1000,1000,987,0,13,13,0,1000,0.000437,1.13,1.222,0.987,0.9778855576244203,0.9923871796106489,0.0,2.168404344971009e-19,0.0038267584855551234,0.013,0.0076128203893510256,0.022114442375579666,1.0,0.996173241514445,1.0,True,True,True,True,True,True
Newton,0,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326021001,baseline,full34,clustered_correlated,1000,1000,997,0,3,3,0,1000,0.000486,1.119,1.246,0.997,0.9912169859464969,0.9989792161188614,0.0,2.168404344971009e-19,0.0038267584855551234,0.003,0.0010207838811386186,0.008783014053503173,1.0,0.996173241514445,1.0,True,True,True,True,True,True
Newton,0,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326021001,baseline,full34,sparse_floor,1000,1000,984,0,16,16,0,1000,0.000515,1.127,1.212,0.984,0.97416793978826,0.9901277579977227,0.0,2.168404344971009e-19,0.0038267584855551234,0.016,0.009872242002277388,0.02583206021173997,1.0,0.996173241514445,1.0,True,True,True,True,True,True
Newton,0,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326021001,baseline,covariates_only66,uniform_white,1000,1000,29,0,971,971,0,1000,0.0,13.221,14.456,0.029,0.02026644815669875,0.04133835833669418,0.0,2.168404344971009e-19,0.0038267584855551234,0.971,0.9586616416633058,0.9797335518433012,1.0,0.996173241514445,1.0,False,True,False,False,True,False
Newton,0,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326021001,baseline,covariates_only66,clustered_correlated,1000,1000,34,1,965,965,0,999,0.0,13.226,14.422,0.034,0.024431348663226313,0.04713519024531107,0.001,0.00017654637062607809,0.0056425585979579355,0.965,0.9517133776255466,0.9747277369828871,0.999,0.9943574414020421,0.9998234536293739,False,True,False,False,True,False
Newton,0,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326021001,baseline,covariates_only66,sparse_floor,1000,1000,36,0,964,964,0,1000,0.0,13.197,14.533,0.036,0.02611557140738732,0.049435660467207834,0.0,2.168404344971009e-19,0.0038267584855551234,0.964,0.9505643395327921,0.9738844285926127,1.0,0.996173241514445,1.0,False,True,False,False,True,False
Newton,0,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326021001,baseline,conditional66,uniform_white,1000,1000,994,0,6,6,0,1000,0.00026000000000000003,2.224,1.168,0.994,0.9869718317581478,0.9972473308581237,0.0,2.168404344971009e-19,0.0038267584855551234,0.006,0.0027526691418763745,0.01302816824185209,1.0,0.996173241514445,1.0,True,True,True,True,True,True
Newton,0,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326021001,baseline,conditional66,clustered_correlated,1000,1000,999,0,1,1,0,1000,0.000135,2.142,1.122,0.999,0.9943574414020421,0.9998234536293739,0.0,2.168404344971009e-19,0.0038267584855551234,0.001,0.00017654637062607809,0.0056425585979579355,1.0,0.996173241514445,1.0,True,True,True,True,True,True
Newton,0,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326021001,baseline,conditional66,sparse_floor,1000,1000,994,1,5,5,0,999,0.000279,2.135,1.145,0.994,0.9869718317581478,0.9972473308581237,0.001,0.00017654637062607809,0.0056425585979579355,0.005,0.0021375355273244596,0.011650955373375113,0.999,0.9943574414020421,0.9998234536293739,True,True,True,True,True,True
Newton,0,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326021001,envelope,full66,uniform_white,1000,1000,1000,0,0,0,0,1000,0.00026000000000000003,1.119,1.211,1.0,0.996173241514445,1.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,1.0,0.996173241514445,1.0,True,True,True,True,True,True
Newton,0,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326021001,envelope,full66,clustered_correlated,1000,1000,1000,0,0,0,0,1000,0.000135,1.112,1.17,1.0,0.996173241514445,1.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,1.0,0.996173241514445,1.0,True,True,True,True,True,True
Newton,0,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326021001,envelope,full66,sparse_floor,1000,1000,998,1,1,0,1,998,0.000279,1.112,1.197,0.998,0.9927371921365079,0.9994513564118793,0.001,0.00017654637062607809,0.0056425585979579355,0.001,0.00017654637062607809,0.0056425585979579355,0.998,0.9927371921365079,0.9994513564118793,True,True,True,True,True,True
Newton,0,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326021001,envelope,no_diagnostics66,uniform_white,1000,1000,1000,0,0,0,0,1000,7.199999999999999e-05,1.967,2.211,1.0,0.996173241514445,1.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,1.0,0.996173241514445,1.0,True,True,True,True,True,True
Newton,0,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326021001,envelope,no_diagnostics66,clustered_correlated,1000,1000,1000,0,0,0,0,1000,3.3e-05,1.914,2.223,1.0,0.996173241514445,1.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,1.0,0.996173241514445,1.0,True,True,True,True,True,True
Newton,0,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326021001,envelope,no_diagnostics66,sparse_floor,1000,1000,1000,0,0,0,0,1000,3.7e-05,2.02,2.211,1.0,0.996173241514445,1.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,1.0,0.996173241514445,1.0,True,True,True,True,True,True
Newton,0,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326021001,envelope,full34,uniform_white,1000,1000,984,0,16,16,0,1000,0.000437,1.13,1.222,0.984,0.97416793978826,0.9901277579977227,0.0,2.168404344971009e-19,0.0038267584855551234,0.016,0.009872242002277388,0.02583206021173997,1.0,0.996173241514445,1.0,True,True,True,True,True,True
Newton,0,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326021001,envelope,full34,clustered_correlated,1000,1000,997,0,3,3,0,1000,0.000486,1.119,1.246,0.997,0.9912169859464969,0.9989792161188614,0.0,2.168404344971009e-19,0.0038267584855551234,0.003,0.0010207838811386186,0.008783014053503173,1.0,0.996173241514445,1.0,True,True,True,True,True,True
Newton,0,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326021001,envelope,full34,sparse_floor,1000,1000,984,0,16,16,0,1000,0.000515,1.127,1.212,0.984,0.97416793978826,0.9901277579977227,0.0,2.168404344971009e-19,0.0038267584855551234,0.016,0.009872242002277388,0.02583206021173997,1.0,0.996173241514445,1.0,True,True,True,True,True,True
Newton,0,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326021001,envelope,covariates_only66,uniform_white,1000,1000,24,0,976,976,0,1000,0.0,13.221,14.456,0.024,0.016180168466636995,0.03546290561161149,0.0,2.168404344971009e-19,0.0038267584855551234,0.976,0.9645370943883885,0.9838198315333629,1.0,0.996173241514445,1.0,False,True,False,False,True,False
Newton,0,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326021001,envelope,covariates_only66,clustered_correlated,1000,1000,27,0,973,973,0,1000,0.0,13.226,14.422,0.027,0.018621382774294995,0.03899873075304015,0.0,2.168404344971009e-19,0.0038267584855551234,0.973,0.9610012692469598,0.9813786172257051,1.0,0.996173241514445,1.0,False,True,False,False,True,False
Newton,0,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326021001,envelope,covariates_only66,sparse_floor,1000,1000,16,0,984,984,0,1000,0.0,13.197,14.533,0.016,0.009872242002277388,0.02583206021173997,0.0,2.168404344971009e-19,0.0038267584855551234,0.984,0.97416793978826,0.9901277579977227,1.0,0.996173241514445,1.0,False,True,False,False,True,False
Newton,0,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326021001,envelope,conditional66,uniform_white,1000,1000,994,0,6,6,0,1000,0.00026000000000000003,2.224,1.168,0.994,0.9869718317581478,0.9972473308581237,0.0,2.168404344971009e-19,0.0038267584855551234,0.006,0.0027526691418763745,0.01302816824185209,1.0,0.996173241514445,1.0,True,True,True,True,True,True
Newton,0,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326021001,envelope,conditional66,clustered_correlated,1000,1000,999,0,1,1,0,1000,0.000135,2.142,1.122,0.999,0.9943574414020421,0.9998234536293739,0.0,2.168404344971009e-19,0.0038267584855551234,0.001,0.00017654637062607809,0.0056425585979579355,1.0,0.996173241514445,1.0,True,True,True,True,True,True
Newton,0,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326021001,envelope,conditional66,sparse_floor,1000,1000,994,0,6,6,0,1000,0.000279,2.135,1.145,0.994,0.9869718317581478,0.9972473308581237,0.0,2.168404344971009e-19,0.0038267584855551234,0.006,0.0027526691418763745,0.01302816824185209,1.0,0.996173241514445,1.0,True,True,True,True,True,True
Newton,0,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326022001,baseline,full66,uniform_white,1000,1000,1000,0,0,0,0,1000,0.000367,1.071,1.195,1.0,0.996173241514445,1.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,1.0,0.996173241514445,1.0,True,True,True,True,True,True
Newton,0,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326022001,baseline,full66,clustered_correlated,1000,1000,1000,0,0,0,0,1000,0.00036899999999999997,1.069,1.183,1.0,0.996173241514445,1.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,1.0,0.996173241514445,1.0,True,True,True,True,True,True
Newton,0,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326022001,baseline,full66,sparse_floor,1000,1000,999,0,1,0,1,999,0.000348,1.08,1.177,0.999,0.9943574414020421,0.9998234536293739,0.0,2.168404344971009e-19,0.0038267584855551234,0.001,0.00017654637062607809,0.0056425585979579355,0.999,0.9943574414020421,0.9998234536293739,True,True,True,True,True,True
Newton,0,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326022001,baseline,no_diagnostics66,uniform_white,1000,1000,1000,0,0,0,0,1000,6.500000000000001e-05,1.767,2.136,1.0,0.996173241514445,1.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,1.0,0.996173241514445,1.0,True,True,True,True,True,True
Newton,0,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326022001,baseline,no_diagnostics66,clustered_correlated,1000,1000,999,0,1,0,1,999,5.5e-05,1.74,2.105,0.999,0.9943574414020421,0.9998234536293739,0.0,2.168404344971009e-19,0.0038267584855551234,0.001,0.00017654637062607809,0.0056425585979579355,0.999,0.9943574414020421,0.9998234536293739,True,True,True,True,True,True
Newton,0,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326022001,baseline,no_diagnostics66,sparse_floor,1000,1000,995,0,5,0,5,995,6.500000000000001e-05,1.81,2.011,0.995,0.9883490446266249,0.9978624644726756,0.0,2.168404344971009e-19,0.0038267584855551234,0.005,0.0021375355273244596,0.011650955373375113,0.995,0.9883490446266249,0.9978624644726756,True,True,True,True,False,False
Newton,0,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326022001,baseline,full34,uniform_white,1000,1000,982,0,18,14,4,996,0.000764,1.065,1.182,0.982,0.9717267448294926,0.9885842599904322,0.0,2.168404344971009e-19,0.0038267584855551234,0.018,0.011415740009567788,0.028273255170507345,0.996,0.9897604437227377,0.9984434118595916,True,True,True,True,False,False
Newton,0,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326022001,baseline,full34,clustered_correlated,1000,1000,988,0,12,8,4,996,0.000857,1.077,1.189,0.988,0.9791427315245017,0.9931223521935965,0.0,2.168404344971009e-19,0.0038267584855551234,0.012,0.006877647806403522,0.02085726847549828,0.996,0.9897604437227377,0.9984434118595916,True,True,True,True,False,False
Newton,0,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326022001,baseline,full34,sparse_floor,1000,1000,974,0,26,26,0,1000,0.0008060000000000001,1.087,1.206,0.974,0.9621761711573101,0.9821960617983837,0.0,2.168404344971009e-19,0.0038267584855551234,0.026,0.017803938201616326,0.03782382884268993,1.0,0.996173241514445,1.0,True,True,True,True,True,True
Newton,0,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326022001,baseline,covariates_only66,uniform_white,1000,1000,39,0,961,961,0,1000,0.0,13.12,14.36,0.039,0.028658960904180485,0.052869310419501346,0.0,2.168404344971009e-19,0.0038267584855551234,0.961,0.9471306895804986,0.9713410390958196,1.0,0.996173241514445,1.0,False,True,False,False,True,False
Newton,0,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326022001,baseline,covariates_only66,clustered_correlated,1000,1000,40,1,959,958,1,998,0.0,13.111,14.364,0.04,0.02951097368545276,0.05400964412125796,0.001,0.00017654637062607809,0.0056425585979579355,0.959,0.9448520067923587,0.9696350289179017,0.998,0.9927371921365079,0.9994513564118793,False,True,False,False,True,False
Newton,0,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326022001,baseline,covariates_only66,sparse_floor,1000,1000,51,0,949,948,1,999,0.0,13.111,14.373,0.051,0.03900094277526684,0.06643548634476165,0.0,2.168404344971009e-19,0.0038267584855551234,0.949,0.9335645136552383,0.9609990572247332,0.999,0.9943574414020421,0.9998234536293739,False,True,False,False,True,False
Newton,0,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326022001,baseline,conditional66,uniform_white,1000,1000,995,0,5,5,0,1000,0.000367,2.126,1.156,0.995,0.9883490446266249,0.9978624644726756,0.0,2.168404344971009e-19,0.0038267584855551234,0.005,0.0021375355273244596,0.011650955373375113,1.0,0.996173241514445,1.0,True,True,True,True,True,True
Newton,0,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326022001,baseline,conditional66,clustered_correlated,1000,1000,1000,0,0,0,0,1000,0.00036899999999999997,2.14,1.147,1.0,0.996173241514445,1.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,1.0,0.996173241514445,1.0,True,True,True,True,True,True
Newton,0,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326022001,baseline,conditional66,sparse_floor,1000,1000,997,1,2,1,1,998,0.000348,2.155,1.142,0.997,0.9912169859464969,0.9989792161188614,0.001,0.00017654637062607809,0.0056425585979579355,0.002,0.000548643588120728,0.007262807863492177,0.998,0.9927371921365079,0.9994513564118793,True,True,True,True,True,True
Newton,0,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326022001,envelope,full66,uniform_white,1000,1000,1000,0,0,0,0,1000,0.000367,1.071,1.195,1.0,0.996173241514445,1.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,1.0,0.996173241514445,1.0,True,True,True,True,True,True
Newton,0,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326022001,envelope,full66,clustered_correlated,1000,1000,1000,0,0,0,0,1000,0.00036899999999999997,1.069,1.183,1.0,0.996173241514445,1.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,1.0,0.996173241514445,1.0,True,True,True,True,True,True
Newton,0,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326022001,envelope,full66,sparse_floor,1000,1000,999,0,1,0,1,999,0.000348,1.08,1.177,0.999,0.9943574414020421,0.9998234536293739,0.0,2.168404344971009e-19,0.0038267584855551234,0.001,0.00017654637062607809,0.0056425585979579355,0.999,0.9943574414020421,0.9998234536293739,True,True,True,True,True,True
Newton,0,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326022001,envelope,no_diagnostics66,uniform_white,1000,1000,1000,0,0,0,0,1000,6.500000000000001e-05,1.767,2.136,1.0,0.996173241514445,1.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,1.0,0.996173241514445,1.0,True,True,True,True,True,True
Newton,0,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326022001,envelope,no_diagnostics66,clustered_correlated,1000,1000,999,0,1,0,1,999,5.5e-05,1.74,2.105,0.999,0.9943574414020421,0.9998234536293739,0.0,2.168404344971009e-19,0.0038267584855551234,0.001,0.00017654637062607809,0.0056425585979579355,0.999,0.9943574414020421,0.9998234536293739,True,True,True,True,True,True
Newton,0,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326022001,envelope,no_diagnostics66,sparse_floor,1000,1000,996,0,4,0,4,996,6.500000000000001e-05,1.81,2.011,0.996,0.9897604437227377,0.9984434118595916,0.0,2.168404344971009e-19,0.0038267584855551234,0.004,0.0015565881404084308,0.010239556277262253,0.996,0.9897604437227377,0.9984434118595916,True,True,True,True,False,False
Newton,0,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326022001,envelope,full34,uniform_white,1000,1000,982,0,18,15,3,997,0.000764,1.065,1.182,0.982,0.9717267448294926,0.9885842599904322,0.0,2.168404344971009e-19,0.0038267584855551234,0.018,0.011415740009567788,0.028273255170507345,0.997,0.9912169859464969,0.9989792161188614,True,True,True,True,True,True
Newton,0,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326022001,envelope,full34,clustered_correlated,1000,1000,991,0,9,9,0,1000,0.000857,1.077,1.189,0.991,0.982984183834662,0.9952579393325229,0.0,2.168404344971009e-19,0.0038267584855551234,0.009,0.004742060667477063,0.01701581616533807,1.0,0.996173241514445,1.0,True,True,True,True,True,True
Newton,0,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326022001,envelope,full34,sparse_floor,1000,1000,974,0,26,26,0,1000,0.0008060000000000001,1.087,1.206,0.974,0.9621761711573101,0.9821960617983837,0.0,2.168404344971009e-19,0.0038267584855551234,0.026,0.017803938201616326,0.03782382884268993,1.0,0.996173241514445,1.0,True,True,True,True,True,True
Newton,0,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326022001,envelope,covariates_only66,uniform_white,1000,1000,31,0,969,969,0,1000,0.0,13.12,14.36,0.031,0.02192400344715857,0.04366549601229214,0.0,2.168404344971009e-19,0.0038267584855551234,0.969,0.9563345039877078,0.9780759965528414,1.0,0.996173241514445,1.0,False,True,False,False,True,False
Newton,0,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326022001,envelope,covariates_only66,clustered_correlated,1000,1000,31,0,969,968,1,999,0.0,13.111,14.364,0.031,0.02192400344715857,0.04366549601229214,0.0,2.168404344971009e-19,0.0038267584855551234,0.969,0.9563345039877078,0.9780759965528414,0.999,0.9943574414020421,0.9998234536293739,False,True,False,False,True,False
Newton,0,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326022001,envelope,covariates_only66,sparse_floor,1000,1000,21,0,979,978,1,999,0.0,13.111,14.373,0.021,0.013775739567924286,0.03189029506123752,0.0,2.168404344971009e-19,0.0038267584855551234,0.979,0.9681097049387625,0.9862242604320758,0.999,0.9943574414020421,0.9998234536293739,False,True,False,False,True,False
Newton,0,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326022001,envelope,conditional66,uniform_white,1000,1000,995,0,5,5,0,1000,0.000367,2.126,1.156,0.995,0.9883490446266249,0.9978624644726756,0.0,2.168404344971009e-19,0.0038267584855551234,0.005,0.0021375355273244596,0.011650955373375113,1.0,0.996173241514445,1.0,True,True,True,True,True,True
Newton,0,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326022001,envelope,conditional66,clustered_correlated,1000,1000,1000,0,0,0,0,1000,0.00036899999999999997,2.14,1.147,1.0,0.996173241514445,1.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,1.0,0.996173241514445,1.0,True,True,True,True,True,True
Newton,0,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326022001,envelope,conditional66,sparse_floor,1000,1000,998,1,1,1,0,999,0.000348,2.155,1.142,0.998,0.9927371921365079,0.9994513564118793,0.001,0.00017654637062607809,0.0056425585979579355,0.001,0.00017654637062607809,0.0056425585979579355,0.999,0.9943574414020421,0.9998234536293739,True,True,True,True,True,True
Newton,0,test,2,1.3,0.3,,80,fitted_grid,fitted_prior,23,326023001,baseline,full66,uniform_white,1000,1000,997,0,3,2,1,999,0.000245,1.062,1.156,0.997,0.9912169859464969,0.9989792161188614,0.0,2.168404344971009e-19,0.0038267584855551234,0.003,0.0010207838811386186,0.008783014053503173,0.999,0.9943574414020421,0.9998234536293739,True,True,True,True,True,True
Newton,0,test,2,1.3,0.3,,80,fitted_grid,fitted_prior,23,326023001,baseline,full66,clustered_correlated,1000,1000,1000,0,0,0,0,1000,0.00027600000000000004,1.056,1.169,1.0,0.996173241514445,1.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,1.0,0.996173241514445,1.0,True,True,True,True,True,True
Newton,0,test,2,1.3,0.3,,80,fitted_grid,fitted_prior,23,326023001,baseline,full66,sparse_floor,1000,1000,998,0,2,0,2,998,0.000325,1.065,1.129,0.998,0.9927371921365079,0.9994513564118793,0.0,2.168404344971009e-19,0.0038267584855551234,0.002,0.000548643588120728,0.007262807863492177,0.998,0.9927371921365079,0.9994513564118793,True,True,True,True,True,True
